Year,Country,Medal,City,Sport,Discipline,Athlete
2008,Kenya,Gold,Beijing,Athletics,Athletics,"BUNGEI, Wilfred"
2008,Sudan,Silver,Beijing,Athletics,Athletics,"ISMAIL, Ismail Ahmed"
2008,Morocco,Bronze,Beijing,Athletics,Athletics,"BENHASSI, Hasna"
2008,Kenya,Gold,Beijing,Athletics,Athletics,"JELIMO, Pamela"
2008,Kenya,Silver,Beijing,Athletics,Athletics,"BUSIENEI, Janeth Jepkosgei"
2008,Cuba,Bronze,Beijing,Athletics,Athletics,"SUAREZ, Leonel"
2008,United States,Gold,Beijing,Athletics,Athletics,"CLAY, Bryan"
2008,Belarus,Silver,Beijing,Athletics,Athletics,"KRAUCHANKA, Andrei"
2008,Lithuania,Bronze,Beijing,Athletics,Athletics,"ALEKNA, Virgilijus"
2008,Estonia,Gold,Beijing,Athletics,Athletics,"KANTER, Gerd"
2008,Poland,Silver,Beijing,Athletics,Athletics,"MALACHOWSKI, Piotr"
2008,Ukraine,Bronze,Beijing,Athletics,Athletics,"ANTONOVA, Olena"
2008,United States,Gold,Beijing,Athletics,Athletics,"BROWN TRAFTON, Stephanie"
2008,Cuba,Silver,Beijing,Athletics,Athletics,"BARRIOS, Yarelys"
2008,Belarus,Bronze,Beijing,Athletics,Athletics,"TSIKHAN, Ivan"
2008,Slovenia,Gold,Beijing,Athletics,Athletics,"KOZMUS, Primoz"
2008,Belarus,Silver,Beijing,Athletics,Athletics,"DEVYATOVSKIY, Vadim"
2008,China,Bronze,Beijing,Athletics,Athletics,"ZHANG, Wenxiu"
2008,Belarus,Gold,Beijing,Athletics,Athletics,"MIANKOVA, Aksana"
2008,Cuba,Silver,Beijing,Athletics,Athletics,"MORENO, Yipsi"
2008,Russia,Bronze,Beijing,Athletics,Athletics,"CHERNOVA, Tatiana"
2008,Ukraine,Gold,Beijing,Athletics,Athletics,"DOBRYNSKA, Nataliia"
2008,United States,Silver,Beijing,Athletics,Athletics,"FOUNTAIN, Hyleas"
2008,Russia,Bronze,Beijing,Athletics,Athletics,"RYBAKOV, Yaroslav"
2008,Russia,Gold,Beijing,Athletics,Athletics,"SILNOV, Andrey"
2008,United Kingdom,Silver,Beijing,Athletics,Athletics,"MASON, Germaine"
2008,Russia,Bronze,Beijing,Athletics,Athletics,"CHICHEROVA, Anna"
2008,Belgium,Gold,Beijing,Athletics,Athletics,"HELLEBAUT, Tia"
2008,Croatia,Silver,Beijing,Athletics,Athletics,"VLASIC, Blanka"
2008,Finland,Bronze,Beijing,Athletics,Athletics,"PITKAMAKI, Tero"
2008,Norway,Gold,Beijing,Athletics,Athletics,"THORKILDSEN, Andreas"
2008,Latvia,Silver,Beijing,Athletics,Athletics,"KOVALS, Ainars"
2008,Germany,Bronze,Beijing,Athletics,Athletics,"OBERGFOLL, Christina"
2008,Czech Republic,Gold,Beijing,Athletics,Athletics,"SPOTAKOVA, Barbora"
2008,Russia,Silver,Beijing,Athletics,Athletics,"ABAKUMOVA, Maria"
2008,Cuba,Bronze,Beijing,Athletics,Athletics,"CAMEJO, Ibrahim"
2008,Panama,Gold,Beijing,Athletics,Athletics,"SALADINO ARANDA, Irving Jahir"
2008,South Africa,Silver,Beijing,Athletics,Athletics,"MOKOENA, Khotso"
2008,Nigeria,Bronze,Beijing,Athletics,Athletics,"OKAGBARE, Blessing"
2008,Brazil,Gold,Beijing,Athletics,Athletics,"MAGGI, Maurren Higa"
2008,Russia,Silver,Beijing,Athletics,Athletics,"LEBEDEVA, Tatyana"
2008,Ethiopia,Bronze,Beijing,Athletics,Athletics,"KEBEDE, Tsegay"
2008,Kenya,Gold,Beijing,Athletics,Athletics,"WANSIRU, Samuel Kamau"
2008,Morocco,Silver,Beijing,Athletics,Athletics,"GHARIB, Jaouad"
2008,China,Bronze,Beijing,Athletics,Athletics,"ZHOU, Chunxiu"
2008,Romania,Gold,Beijing,Athletics,Athletics,"TOMESCU, Constantina"
2008,Kenya,Silver,Beijing,Athletics,Athletics,"NDEREBA, Catherine"
2008,Ukraine,Bronze,Beijing,Athletics,Athletics,"YURCHENKO, Denys"
2008,Australia,Gold,Beijing,Athletics,Athletics,"HOOKER, Steve"
2008,Russia,Silver,Beijing,Athletics,Athletics,"LUKYANENKO, Evgeny"
2008,Russia,Bronze,Beijing,Athletics,Athletics,"FEOFANOVA, Svetlana"
2008,Russia,Gold,Beijing,Athletics,Athletics,"ISINBAEVA, Elena"
2008,United States,Silver,Beijing,Athletics,Athletics,"STUCZYNSKI, Jennifer"
2008,Belarus,Bronze,Beijing,Athletics,Athletics,"MIKHNEVICH, Andrei"
2008,Poland,Gold,Beijing,Athletics,Athletics,"MAJEWSKI, Tomasz"
2008,United States,Silver,Beijing,Athletics,Athletics,"CANTWELL, Christian"
2008,Belarus,Bronze,Beijing,Athletics,Athletics,"OSTAPCHUK, Nadzeya"
2008,New Zealand,Gold,Beijing,Athletics,Athletics,"VILI, Valerie"
2008,Belarus,Silver,Beijing,Athletics,Athletics,"MIKHNEVICH, Natallia"
2008,Bahamas,Bronze,Beijing,Athletics,Athletics,"SANDS, Leevan"
2008,Portugal,Gold,Beijing,Athletics,Athletics,"EVORA, Nelson"
2008,United Kingdom,Silver,Beijing,Athletics,Athletics,"IDOWU, Phillips"
2008,Greece,Bronze,Beijing,Athletics,Athletics,"DEVETZI, Hrysopiyi"
2008,Cameroon,Gold,Beijing,Athletics,Athletics,"MBANGO ETONE, Francoise"
2008,Russia,Silver,Beijing,Athletics,Athletics,"LEBEDEVA, Tatyana"
2008,"Korea, South",Bronze,Beijing,Badminton,Badminton,"HWANG, Jiman"
2008,"Korea, South",Bronze,Beijing,Badminton,Badminton,"LEE, Jaejin"
2008,China,Bronze,Beijing,Badminton,Badminton,"HE, Hanbin"
2008,Indonesia,Gold,Beijing,Badminton,Badminton,"KIDO, Markis"
2008,Indonesia,Gold,Beijing,Badminton,Badminton,"SETIAWAN, Hendra"
2008,"Korea, South",Gold,Beijing,Badminton,Badminton,"LEE, Yongdae"
2008,China,Silver,Beijing,Badminton,Badminton,"CAI, Yun"
2008,China,Silver,Beijing,Badminton,Badminton,"FU, Haifeng"
2008,Indonesia,Silver,Beijing,Badminton,Badminton,"WIDIANTO, Nova"
2008,China,Bronze,Beijing,Badminton,Badminton,"WEI, Yili"
2008,China,Bronze,Beijing,Badminton,Badminton,"ZHANG, Yawen"
2008,China,Bronze,Beijing,Badminton,Badminton,"YU, Yang"
2008,China,Gold,Beijing,Badminton,Badminton,"DU, Jing"
2008,China,Gold,Beijing,Badminton,Badminton,"YU, Yang"
2008,"Korea, South",Gold,Beijing,Badminton,Badminton,"LEE, Hyojung"
2008,"Korea, South",Silver,Beijing,Badminton,Badminton,"LEE, Hyojung"
2008,"Korea, South",Silver,Beijing,Badminton,Badminton,"LEE, Kyungwon"
2008,Indonesia,Silver,Beijing,Badminton,Badminton,LILIYANA
2008,China,Bronze,Beijing,Badminton,Badminton,"CHEN, Jin"
2008,China,Gold,Beijing,Badminton,Badminton,"LIN, Dan"
2008,Malaysia,Silver,Beijing,Badminton,Badminton,"LEE, Chong Wei"
2008,Indonesia,Bronze,Beijing,Badminton,Badminton,"YULIANTI, Maria Kristin"
2008,China,Gold,Beijing,Badminton,Badminton,"ZHANG, Ning"
2008,China,Silver,Beijing,Badminton,Badminton,"XIE, Xingfang"
2008,United States,Bronze,Beijing,Baseball,Baseball,"ANDERSON, Brett"
2008,United States,Bronze,Beijing,Baseball,Baseball,"ARRIETA, Jake"
2008,United States,Bronze,Beijing,Baseball,Baseball,"BARDEN, Brian"
2008,United States,Bronze,Beijing,Baseball,Baseball,"BROWN, Matt"
2008,United States,Bronze,Beijing,Baseball,Baseball,"CAHILL, Trevor"
2008,United States,Bronze,Beijing,Baseball,Baseball,"CUMMINGS, Jeremy"
2008,United States,Bronze,Beijing,Baseball,Baseball,"DONALD, Jason"
2008,United States,Bronze,Beijing,Baseball,Baseball,"DUENSING, Brian"
2008,United States,Bronze,Beijing,Baseball,Baseball,"FOWLER, Dexter"
2008,United States,Bronze,Beijing,Baseball,Baseball,"GALL, John"
2008,United States,Bronze,Beijing,Baseball,Baseball,"HESSMAN, Mike"
2008,United States,Bronze,Beijing,Baseball,Baseball,"JEPSEN, Kevin"
2008,United States,Bronze,Beijing,Baseball,Baseball,"KNIGHT, Brandon"
2008,United States,Bronze,Beijing,Baseball,Baseball,"KOPLOVE, Michael"
2008,United States,Bronze,Beijing,Baseball,Baseball,"LAPORTA, Matt"
2008,United States,Bronze,Beijing,Baseball,Baseball,"MARSON, Lou"
2008,United States,Bronze,Beijing,Baseball,Baseball,"NEAL, Blaine"
2008,United States,Bronze,Beijing,Baseball,Baseball,"NIX, Jayson"
2008,United States,Bronze,Beijing,Baseball,Baseball,"SCHIERHOLTZ, Nate"
2008,United States,Bronze,Beijing,Baseball,Baseball,"STEVENS, Jeff"
2008,United States,Bronze,Beijing,Baseball,Baseball,"STRASBURG, Stephen"
2008,United States,Bronze,Beijing,Baseball,Baseball,"TEAGARDEN, Taylor"
2008,United States,Bronze,Beijing,Baseball,Baseball,"TIFFEE, Terry"
2008,United States,Bronze,Beijing,Baseball,Baseball,"WEATHERS, Casey"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"BONG, Jungkeun"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"CHONG, Taehyon"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"HAN, Kijoo"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"JANG, Wonsam"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"JEONG, Keunwoo"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"JIN, Kabyong"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"KANG, Minho"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"KIM, Dongjoo"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"KIM, Hyunsoo"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"KIM, Kwanghyun"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"KIM, Minjae"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"KO, Youngmin"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"KWON, Hyuk"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"LEE, Daeho"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"LEE, Jinyoung"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"LEE, Jongwook"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"LEE, Seungyuop"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"LEE, Taekkeun"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"LEE, Yongkyu"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"OH, Seunghwan"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"PARK, Jinman"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"RYU, Hyunjin"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"SONG, Seungjun"
2008,"Korea, South",Gold,Beijing,Baseball,Baseball,"YOON, Suk Min"
2008,Cuba,Silver,Beijing,Baseball,Baseball,"BELL, Alexei"
